Original,R2,Modelo,RMSE,Iteración_independiente
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.9309752779113396,-0.278*sin(sin(2.04*X1)) + 0.278*cos(2.447*X1) - 0.278*cos(1.58*X1 + cos(0.6*X1)) - 0.005,0.0795804753697544,14
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),0.0,(0.002 + (0.415 * ((((0.831 * X2) - ((2.464 * X1) / (0.595 * X1))) * sin(((-1.989) * X1))) - sin(((0.395 * X2) + (2.718 * X1)))))),,14
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.6110321620326993,-0.113*cos(1.04*X1) - 0.113*cos(1.028*X3) - 0.113*cos(1.04*X4) - 0.113*cos(1.026*X5) + 0.546,0.1155678897551069,14
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),-0.332354536579571,(-1.258*X1 + (X1 + 0.215060240963855*X3)**2*(-0.3856296864*X1*X3 + 1.29425797437143))/X1,1.0250194692701826,14
6 * sin(x1) * cos(x2),0.3372520241664599,3.647*sin(0.745*X1 + 1.331*X2) + 0.748,2.4422667008306767,14
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.9070961214195638,-4.463*(0.0659999999999999*X1 - sin(0.815*X1))*(0.648*X1 - 0.707*X2 + sin(0.76*X1)) + 1.329,1.6151401789185575,14
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.6407236309235527,0.155*exp((0.873814041745731*cos(1.054*X1) + cos(0.03007*X2**2))**2) - 0.195,1.5223074766476392,14
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.0,((-0.080) + (0.119 * exp((sin(((0.932 * X2) + sin(((0.691 * X2) / ((-0.794) * X2))))) + sin((1.478 * X1)))))),,15
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.8140051221880303,-0.266*sin(0.3*X1) - 0.266*sin(2.025*X1) - 0.266*cos(1.473*X1) + 0.133*cos(2.474*X1) + 0.216,0.1306381428816311,15
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),0.9418642486601592,4.595*sin(0.46*X1)**2*sin(1.991*X1)*cos(0.159*X1)*cos(0.305*X2) + 0.002,0.2423535536572113,15
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.6111182829842535,-0.113*cos(1.04*X1) - 0.113*cos(1.028*X3) - 0.113*cos(1.04*X4) - 0.113*cos(1.025*X5) + 0.546,0.1155558762742309,15
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.9279562517012528,-0.002 - 0.182*cos(1.575*X1)*cos(1.546*X3)*cos(sin(1.639*X1))/sin(0.281*X2)**2,0.238351187949337,15
6 * sin(x1) * cos(x2),0.9999980255109984,3.001*sin(1.0*X1 - 1.0*X2) + 3.001*sin(1.0*X1 + 0.999*X2) - 0.001,0.0042151025207709,15
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.921928555001088,(12.5832998137803 - 3.655313*X2)*sin(0.843*X1 - 0.057*X2*sin(0.82*X2)) - 0.259,1.480606415832181,15
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.4434363106416944,7.076*cos(sin(0.517*X1))*cos(sin(sin(1.064*X1))) - 3.439,1.8947227646429676,15
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.3524114271324913,0.098*X2*(2.2365*cos(0.918*X1) + 1.9835)*cos(0.135*X2 + cos(1.741*X2)) + 0.017,0.1638556225036728,16
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.9721191693787222,0.208*(-cos(1.676*X1) + cos(2.313*X1))*exp(sin(0.632*X1)) + 0.002,0.0505811650310664,16
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),-0.7511825953662585,0.002 + 171054.484*exp(-1.364*X1)*sin(0.065*X1)**4*sin(1.991*X1)*cos(3.418*X2),1.3301270232890765,16
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.611069473712081,-0.113*cos(1.04*X1) - 0.113*cos(1.027*X3) - 0.113*cos(1.04*X4) - 0.113*cos(1.026*X5) + 0.546,0.1155627885846108,16
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.6738497132042022,0.781912692*(0.843003412969283*X1 - X3)**2 + 0.253*(1.892*X1 + sin(2.074*X1))*sin(1.856*X3) - 0.745,0.5071419340619814,16
6 * sin(x1) * cos(x2),0.9999981037680108,5.998*sin(1.0*X1)*cos(1.0*X2) + 5.998*cos(cos(5.4700816e-5*X1**4)) - 3.241,0.0041327879831488,16
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.9222449110909878,-0.363592152*X2**2*sin(0.848*X1) + 0.524664*X2*sin(0.595*X1)**2*sin(0.848*X1) - 0.443 + 12.492*exp(-0.327*X2)*sin(0.848*X1),1.4776029214555342,16
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.8737882868395969,6.952*(sin(0.523*X1) - cos(0.318*X2 - cos(cos(cos(1.153*X2)))))**2 - 0.24,0.9022735650724758,16
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.9364303253929184,0.118*exp(sin(1.48*X1) - cos(X2*(1.137 + 1.919*exp(-1.185*X2)))) - 0.075,0.051339166237577,17
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.811062133790921,-0.22*sin(1.864*X1) - 0.22*sin(2.099*X1) + 0.22*sin(2.811*X1) + 0.22*sin(sin(sin(1.098*X1))) - 0.002,0.1316686178440597,17
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),0.0,(0.005 + ((-0.978) * sin(((cos(((-0.921) * X2)) / (0.187 * X2)) + ((0.359 * X2) - (1.986 * X1)))))),,17
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.6593520309612596,0.863*sin(0.508*X1)*sin(0.507*X3)*sin(0.508*X4)*sin(0.512*X5) + 0.392,0.1081525852586604,17
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.7777609746027074,1.548*sin(0.798*X1 + 0.774*X3) - 1.548*cos(0.757*X1 - 0.748*X3) + 0.017,0.4186307251588722,17
6 * sin(x1) * cos(x2),0.5301929165227901,4.581*sin(0.776*X1 + 1.118*X2 + sin(1.829*X1)) + 0.47,2.0562636109917256,17
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.9314189552599428,-0.021 + 16.532*exp(-sin(cos(0.031684*X1**2))**2)*sin(0.854*X1)*cos(0.453*X2),1.3876989751930937,17
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.4586987133131602,0.282*exp(exp(cos(1.054*X1))) - 0.5,1.8685632700230752,17
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.8802555286890884,0.312*exp(sin(1.482*X1))*sin(0.627*X2)**2 - 0.055,0.070460051083259,18
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.962894707854346,-0.546*(sin(0.59*X1) + sin(sin(0.265*X1)))*sin(0.463*X1)*sin(1.991*X1),0.0583469220533359,18
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),0.9412621797517792,5.216*sin(1.992*X1)*sin(sin(0.459*X1)**2)*cos(0.161*X1)*cos(0.306*X2) + 0.002,0.2436042163715077,18
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.7096305616428888,0.206*(sin(0.523*X1) + sin(0.519*X4))*(sin(0.52*X3) + sin(0.523*X5)) + 0.216,0.0998525065090681,18
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.9524554736385688,(0.003*X2**2 + (2.72669640775735*X3 - 2.7347476766779)*cos(1.592*X1))/X2**2,0.1936277745384053,18
6 * sin(x1) * cos(x2),0.9999999535262842,6.001*sin(1.0*X1)*cos(1.0*X2)*cos(sin(0.035*X2*exp(-0.704*X2))),0.000649412908934,18
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.9360923515137456,14.319*sin(0.848*X1)*cos(0.457*X2)*cos(cos(0.218*X1*cos(0.433*X2))) + 0.026,1.3395823245186111,18
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.4588056328207759,0.282*exp(exp(cos(1.054*X1))) - 0.5,1.868382331769939,18
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.9475377052558328,0.021*exp(exp(sin(0.628*X2)) + sin(1.481*X1)) - 0.072,0.0466400908067139,19
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.6899003661069383,-0.284*exp(cos(1.604*X1)) + 0.284*cos(2.368*X1) + 0.378,0.1686829007849727,19
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),0.937923050642097,4.619*sin(0.459*X1)**2*sin(1.983*X1)*cos(0.162*X1)*cos(0.306*X2) + 0.001,0.2504328789987617,19
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.6110380323667561,-0.113*cos(1.04*X1) - 0.113*cos(1.026*X3) - 0.113*cos(1.04*X4) - 0.113*cos(1.026*X5) + 0.546,0.1155674098107609,19
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.812640653133797,(-0.766599372*X1*X3 + 0.76725*X1 + 0.757702*X3)*exp(exp(-0.185*X2)) - 1.621,0.3843783966156532,19
6 * sin(x1) * cos(x2),0.0388311091347505,4.394 - 3.055*exp(cos(1.534*X2 + exp(0.325*X1))),2.941159949162798,19
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.989184446916858,((-0.75338016*X1*X2 + 2.922504*X1 - 0.2652*X2)*sin(0.862*X1) + 0.74*sin(0.322*X1))/sin(0.322*X1),0.5510837618220353,19
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.4588762795962883,2.037*exp(cos(1.028*X1) - exp(-1.482*X1*(sin(0.749*X2) + sin(cos(1.849*X1))))) - 0.411,1.8682536517172672,19
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.987751298057621,0.133*exp(1.234*X1*cos(0.833*X1) - cos(1.25*X2)) + 0.014,0.0225375521260605,20
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.9651126183859794,-0.849*sin(1.99*X1)*sin(X1*(0.023409*X1 - 0.585))**2 + 0.001,0.0565771245559558,20
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),-0.7514819594545343,3.2952703881231*X1**4*exp(-1.394*X1)*sin(1.992*X1)*cos(3.418*X2) + 0.002,1.3302413424421555,20
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.6593962910362867,0.863*sin(0.509*X1)*sin(0.505*X3)*sin(0.508*X4)*sin(0.511*X5) + 0.392,0.1081454973259017,20
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.9279195767367708,-0.002 - 0.184*cos(1.575*X1)*cos(1.548*X3)*cos(sin(1.638*X1))/sin(0.282*X2)**2,0.2384137497091464,20
6 * sin(x1) * cos(x2),0.2448187612513397,3.72*sin(0.164836*X1**2 + 1.3*X2 + exp(-0.307*X1)) + 0.673,2.607019479089303,20
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.9325856129569866,-9.381*(0.065*X1 - sin(0.791*X1))*cos(0.453*X2) - 0.012,1.375844890177639,20
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.9385726814710142,3.234*exp(-sin(0.513*X1) - sin(0.548*X1) + sin(sin(0.727*X2))) - 0.862,0.629461356598778,20
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.9475409696015458,0.021*exp(exp(sin(0.627*X2)) + sin(1.481*X1)) - 0.072,0.0466385844124789,21
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.7517921737258147,-0.312*sin(0.304*X1) - 0.312*sin(2.063*X1) - 0.312*sin(cos(1.477*X1)) + 0.25,0.1509100936915842,21
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),-0.6755182170535219,3.192*sin(1.998*X1)*cos(3.417*X2)*cos(0.203*X1 - exp(-0.18*X1))**2,1.301073911068395,21
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.7095665746406985,0.206*(sin(0.523*X1) + sin(0.518*X4))*(sin(0.521*X3) + sin(0.523*X5)) + 0.216,0.0998625131168038,21
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.9094242944743512,4.19*cos(0.693*X2)*cos(1.555*X3)*cos(0.676*X1 - 2.22572347266881) - 0.001,0.2672569734353527,21
6 * sin(x1) * cos(x2),0.5303230950114426,4.577*sin(0.775*X1 + 1.119*X2 + sin(1.829*X1)) + 0.472,2.055979166803634,21
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.9476882912608174,(4.489254*X2 - 15.425802907916)*sin(0.124*X1 - sin(0.707*X1)) - 0.038,1.211972062493264,21
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.6459256221413017,1.027*exp(sin(sin(sin(sin(0.686*X2)))) + cos(1.04*X1)) - 1.029,1.5112475559120375,21
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.9470953025256292,0.021*exp(exp(sin(0.627*X2)) + sin(1.482*X1)) - 0.072,0.0468361843618636,22
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.7975281884703807,-0.215*sin(1.871*X1) - 0.215*sin(2.095*X1) + 0.215*sin(2.811*X1) + 0.215*sin(sin(1.102*X1)) - 0.003,0.136304887061678,22
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),0.3192159430827535,1.525*sin(0.081*X1 + 0.228*X2 + sin(1.978*X1)) - 0.851,0.8293387825481973,22
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.6594335573135528,0.863*sin(0.509*X1)*sin(0.507*X3)*sin(0.508*X4)*sin(0.511*X5) + 0.392,0.1081391524659236,22
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.7698688294570712,0.443390024*(0.947004608294931*X1 - X3)**2 + 2.354*cos(0.552*X1 - cos(0.871*X3)) - 2.378,0.4260005658305746,22
6 * sin(x1) * cos(x2),0.8748388564495355,0.172 + 17.591*exp(-exp(exp(-1.398*X1)))*cos(0.145161*X1**2)*cos(1.005*X2),1.0613379255818844,22
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.9324544301270562,-9.383*(0.063*X1 - sin(0.794*X1))*cos(0.453*X2) - 0.015,1.377182675774482,22
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.5023366113639232,0.373*exp(exp(cos(0.998*X1 + 0.0446*X2**2))) - 0.681,1.7916619922185373,22
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.9469753071367216,0.021*exp(exp(sin(0.627*X2)) + sin(1.483*X1)) - 0.072,0.0468891225530754,23
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.9831271162610056,(-1.714*(1.076*X1 - sin(1.174*X1))*sin(1.995*X1) - 0.009*exp(0.643*X1))*exp(-0.643*X1),0.0393488148018895,23
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),0.0,(0.757 + (1.464 * sin((sin((1.996 * X1)) - exp(sin((((1.071 * X2) / ((-0.151) * X2)) + (0.251 * X2)))))))),,23
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.6110349276705642,-0.113*cos(1.04*X1) - 0.113*cos(1.029*X3) - 0.113*cos(1.04*X4) - 0.113*cos(1.025*X5) + 0.546,0.115567040927463,23
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.7421786505323613,0.379981569*(X1 - 0.985419198055893*X3)**2 - 0.561*cos(1.584*X1 + 1.543*X3) - 0.487,0.4509014841298931,23
6 * sin(x1) * cos(x2),0.1178556248365381,4.118*sin(0.799*X1 + 1.305*X2 - exp(-0.984*X2 + 5.43478260869565*cos(2.304*X1)/X1)) + 0.645,2.817662316789017,23
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.9328565132952922,13.561*sin(0.847*X1)*cos(0.46*X2)*cos(cos(cos(0.406*X1) - exp(-0.239*X2))) + 0.222,1.3730783845521013,23
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.7139966774586632,-8.17*exp(2*cos(exp(cos(0.159*X2*cos(0.515*X1))))) - 2.005 + 8.17*exp(-sin(0.525*X1)),1.3582324720362275,23
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),,(-0.087*X2 + (-0.163*X2*cos(1.31*X2) + 0.105365223012282*exp(0.537*X2))*exp(sin(1.475*X1)))/X2,inf,24
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.9679243125500304,-0.06*(exp(2*sin(0.478*X1)) - sin(2.544*X1))*(sin(1.905*X1) + sin(2.089*X1)) + 0.025,0.0542482611155245,24
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),0.2819086831317278,0.875*sin(1.955*X1 + 0.35*X2*cos(0.389*X2)) + 0.005,0.8517593535923749,24
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.6110647264462057,-0.113*cos(1.04*X1) - 0.113*cos(1.028*X3) - 0.113*cos(1.04*X4) - 0.113*cos(1.027*X5) + 0.546,0.1155634681312035,24
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.95927942221996,-3.271*exp(cos(0.070225*X1**2 - 1.473*X2))*cos(1.549*X1)*cos(exp(0.424*X3)) - 0.008,0.1791947657559834,24
6 * sin(x1) * cos(x2),0.999995543900488,6.001*sin(1.0*X1)*cos(1.0*X2)*cos(0.002828*X2**2*sin(1.504*X2)) + 0.001,0.0063309098918847,24
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.7034540087103558,(0.950819672131147*X1 - X2)**2*(-0.149493128525*X1 - 0.310796525*sin(0.481*X1) + 0.310796525*cos(0.741*X2)) + 3.687,2.8856225474600268,24
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.458546714769276,0.282*exp(exp(cos(1.054*X1))) - 0.5,1.8688246759857707,24
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.9491541524764312,-0.078 + 0.215*exp(sin(1.482*X1))/(0.275*X2 + cos(0.997*X2) + cos(sin(0.861*X2)**2)),0.0459170463416316,25
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.9815150948193389,-0.394*exp(sin(0.334*X1))*sin(1.994*X1)*sin(0.295*X1 + sin(0.334*X1))**2,0.0411821635069591,25
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),0.1151303336111458,0.968*sin(1.992*X1 + 0.306*X2 - sin(0.466489*X2**2)),0.9455121749127096,25
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.6594402118869334,0.863*sin(0.508*X1)*sin(0.506*X3)*sin(0.508*X4)*sin(0.511*X5) + 0.392,0.1081382027333904,25
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.5817871899082276,1.073 - 1.442*cos((1.314*X1 - 1.321*X3)*exp(-0.287*X2 + exp(-1.392*X2))),0.5742749279959782,25
6 * sin(x1) * cos(x2),0.9999978212992172,2.999*sin(0.999*X1)*cos(1.002*X2) + 2.999*sin(1.002*X1)*cos(0.999*X2) + 0.001,0.0044273511693607,25
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.9335324254757342,-10.653*(0.0650000000000002*X1 - sin(sin(0.777*X1)))*cos(0.454*X2) - 0.002,1.3661492882250197,25
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.6983777833094742,19.189 - 19.702*cos((0.318*X1 - exp(-0.016*X2))*sin(cos(0.106*X1 - cos(0.483*X2)))),1.3948253871724592,25
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.9478500079057084,0.021*exp(exp(sin(0.628*X2)) + sin(1.479*X1)) - 0.072,0.0465009994347147,26
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.8198130732694089,0.191*sin(1.103*X1) - 0.191*sin(1.879*X1) - 0.191*sin(2.015*X1) + 0.191*cos(2.535*X1) + 0.002,0.1285857010538359,26
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),0.9390084703943878,2.448*exp(cos(0.318*X1))*sin(0.407*X1)**2*sin(1.996*X1)*cos(0.306*X2) + 0.001,0.2482358259728162,26
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.6110242316457504,-0.113*cos(1.04*X1) - 0.113*cos(1.028*X3) - 0.113*cos(1.04*X4) - 0.113*cos(1.025*X5) + 0.546,0.1155691008975866,26
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.9574946670051104,(9.554*(0.742*X1 - cos(0.611*X1 + 0.079*X2))*cos(1.556*X3) - 0.002*exp(1.448*X2))*exp(-1.448*X2),0.1830803860373954,26
6 * sin(x1) * cos(x2),0.3453919072293773,4.002*sin(0.699*X1 + 1.357*X2 + exp(-0.32*X2)*cos(1.205*X1 + 0.076*X2)) + 0.643,2.427224612788076,26
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.9339013389310076,13.877*sin(0.847*X1)*cos(0.463*X2)*cos(cos(0.251*X1 - 0.123*X2)) + 0.137,1.3623530981125862,26
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.7183300590949799,0.379*exp(exp(sin(exp(0.2*X2)))*cos(1.05*X1)) - 0.226,1.3479017753007294,26
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.9475009545353572,0.021*exp(exp(sin(0.627*X2)) + sin(1.481*X1)) - 0.072,0.0466558942243661,27
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.9643302697125442,-1.194*sin(0.462*X1)*sin(1.994*X1)*sin(sin(0.458*X1))*cos(0.162*X1) - 0.002,0.0572086407925871,27
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),0.8375189842341113,1.321*exp(sin(0.693*X1 - 1.0*exp(-sin(0.306*X2))))*sin(1.994*X1)*cos(0.306*X2),0.4051631185589632,27
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.6150125332269705,-0.114*exp(sin(cos(1.038*X5))) - 0.114*cos(1.04*X1) - 0.114*cos(1.029*X3) - 0.114*cos(1.038*X4) + 0.684,0.1149757152479569,27
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.7208029914254619,-0.567*cos(1.404*X1 - 1.369*X3) - 0.567*cos(1.594*X1 + 1.55*X3) + 0.05,0.469218705069603,27
6 * sin(x1) * cos(x2),0.9992138166470842,2.978*sin(0.989*X1 + 1.012*X2) + 2.978*sin(0.993*X1 - 0.992*X2) + 0.026,0.084116459523278,27
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.8085812654559428,8.083*sin(-0.24196*X1*X2 + 0.846*X1 + 0.813*X2) - 1.857,2.3183852801824965,27
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.7337357757004468,-2.65 + 7.221*exp(-sin(0.532*X1))*cos(cos(exp(0.188*X2))),1.310520747588792,27
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.8957180594539124,0.094*exp(exp(sin(0.677*X2)))*sin(1.119*X1)*sin(exp(-0.914*X1 + 0.218*X2)) + 0.019,0.0657528614036941,28
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.9803277949221918,(-0.343*(1.43*X1 - sin(1.343*X1))*sin(1.992*X1) - 0.001*exp(0.070756*X1**2))*exp(-0.070756*X1**2),0.0424851975107907,28
